index,item_id
95872,"[16116, 15297]"
96241,"[13927, 1418, 4689, 13851, 6809, 2954, 10942, 13915]"
96333,"[1381, 15362, 1163, 6660, 3784]"
96418,"[11216, 4495, 2823, 5315, 3384]"
97001,[4471]
97425,[]
97450,"[1659, 7192, 6455, 9164, 15787, 6214, 16166, 14619, 11539, 8636]"
97509,"[1553, 10971, 218, 12421, 7144]"
97904,[1819]
98001,"[3734, 8386, 6738, 11018, 7626, 10440, 2954, 7968]"
98048,"[657, 4685, 3935, 10942, 6265, 12598]"
98235,[]
98901,"[6273, 2499, 15362, 15464, 3130, 6126]"
99039,"[13865, 5434, 12846]"
99982,"[6809, 334, 8618, 7582, 4239]"
100096,"[10605, 1325, 4495, 11985, 10234, 10884]"
100161,"[15580, 13849, 288, 9728, 1048, 281, 6186, 13545]"
100208,"[12201, 13865, 4237, 3768, 5434]"
100240,"[12995, 13475, 6809, 10942, 6265, 12598]"
100273,"[15297, 2220, 15464, 3509, 10440, 3475, 6443]"
100422,"[9842, 9728, 14359, 8986, 16026]"
100774,"[12623, 14689, 3553, 12057, 4718, 4685, 682, 12250, 12259]"
100893,"[142, 5434, 4457, 4151, 7371]"
101187,[]
101853,"[8134, 334, 5693, 11790, 7310, 2657, 366]"
102167,"[4151, 4754, 10440, 9728, 9817]"
102171,"[5424, 10323, 12988, 8335, 5330]"
102356,"[13159, 1106, 372, 5693, 8437, 4072, 11630, 281]"
102599,"[13865, 9728, 7417, 15297, 4237, 3784, 8650, 15549]"
102606,"[9900, 10240, 9842, 13223, 14512, 10214, 596, 9728, 12324]"
102980,"[7154, 6948, 9728, 6561, 15464, 5589, 3182, 8650, 14687]"
103773,"[14814, 7460, 15297, 6210, 16249, 14421]"
105580,"[13865, 6660, 10878, 1986, 5693, 11458, 13018, 8923, 13223]"
105699,"[9728, 13865, 15394, 6729, 14154, 14861, 12544, 4151, 10396, 11781]"
105858,"[4151, 4754, 10440, 9728, 9817]"
106343,"[11110, 11790, 142, 8679, 682]"
106600,"[11237, 8581, 15021, 11778, 15297, 4151, 5349, 10440, 13915, 5533]"
107134,"[175, 8036, 14086, 16509, 11640, 6265, 12598]"
108212,[]
108462,"[12965, 3734, 11216, 10440, 5693, 734, 10942, 13915]"
108632,"[9728, 3734, 16397, 10464]"
109103,[]
109205,"[5569, 9986, 1105, 13867, 4537, 15224, 12965, 1287, 8679, 5979]"
109659,"[15679, 7571, 2954, 11933, 8134]"
109690,"[14337, 3804, 6295, 3936, 11310, 1027, 13849, 3734, 7829, 9963]"
109802,"[5648, 6195, 3984, 6577, 8437]"
109831,"[10345, 6195, 8986, 8251, 6209, 1247, 6577, 8181, 10313, 3792]"
110046,"[14581, 7343, 3260, 6561, 4141, 3509, 15297, 6382]"
110376,"[6311, 2042, 12567, 3983, 9335, 6964, 12173, 7582, 10550, 10876]"
110421,"[7582, 5434, 2657, 4457, 4151]"
110529,"[10440, 10122, 13377]"
110534,"[12057, 11469, 15362, 7793, 144, 5937, 12702, 9811, 2925, 6825]"
110773,"[13865, 15297, 12598, 2981, 7745, 334, 14961, 881, 9988]"
110788,[288]
111389,"[11348, 5658, 6626, 8972, 8437, 11754, 1247, 281, 1553, 4927]"
111426,"[3819, 16228, 2498, 4239, 11237, 13018]"
111487,[]
111552,"[5046, 5434, 849, 2954, 4685, 3474]"
111790,"[3800, 10440, 5434, 2616, 7310]"
112013,"[7135, 11970, 15848, 5411, 13865, 1562, 6574, 6468, 14717, 7809]"
112167,"[3734, 142, 1275, 15613, 9035, 10777, 7829, 3800, 12974, 1531]"
112480,"[3182, 5893, 3784, 5199, 9298, 3587, 7382, 5693]"
113501,"[7444, 9297, 16499, 8143, 15656, 5533, 11348, 11654, 10469, 13865]"
113759,"[3449, 2954, 11933, 8134, 8679]"
113833,"[3235, 7310, 3632, 1267, 4696, 7102]"
114231,"[2722, 6219, 13941, 16382, 9214, 6453, 11756, 13915, 15297, 15277]"
114279,"[13243, 13185, 15224, 13915, 6774, 3182, 9816]"
114291,"[12981, 10777, 15362, 6519, 14317, 9747, 16026]"
114306,"[15266, 13865, 5424, 7444, 10942, 7382, 945, 3166, 9617, 7210]"
114311,"[13865, 2722, 7019, 13243, 4718]"
114493,"[11539, 14942, 12837, 13915, 2657, 7019, 565, 12225]"
115119,"[13018, 3800, 11387, 7829, 12995, 13744]"
115330,"[10440, 9728, 4457, 10122, 13377, 8874]"
115425,"[15384, 3390, 4549, 924, 4533, 7460, 15549]"
115460,"[9617, 7310, 12965, 10440, 1230, 9327]"
115534,"[11047, 15065, 5250, 12133, 12386, 10942]"
116514,"[8254, 11276, 1267, 13256, 16166, 2301, 1604, 10770, 5669, 6870]"
116764,"[14461, 14500, 15064, 11806, 4361, 10440, 8134, 12324]"
116810,"[12133, 13867, 565, 7582, 3978, 15224, 2657, 12965]"
116951,"[15648, 8109, 1570, 6783, 4151, 15297, 3978, 9709]"
117047,"[5434, 1671, 8350, 6314, 12623, 14470, 8199, 9817]"
117081,[]
117355,"[12421, 565, 8880, 13787, 8754, 10626, 3628, 2892, 3076, 12974]"
117686,"[6444, 12988, 4993, 7745, 9728, 10464, 958, 10410, 7019, 4689]"
117696,"[1785, 11673, 14841, 4685, 10122, 11348]"
117743,[10440]
118058,"[12623, 3734, 14841, 13411, 7310, 6277, 10440, 16428]"
118146,"[10878, 10942, 8579, 6265, 12598]"
118945,"[9728, 884, 4685, 10122, 10464]"
119290,"[11237, 15997, 3620, 9728, 10755, 13262, 15362, 6660, 3784]"
119344,"[11275, 760, 15297, 1559, 10879]"
119776,"[10440, 14741, 10509, 13913, 817]"
120379,"[14703, 2852, 4689, 4457, 10440, 9728, 9817]"
120641,"[12659, 598, 3935, 11267, 12726, 7221, 10440, 4952, 9728, 9817]"
120678,"[9298, 13018, 11749, 8617, 9524, 1287, 10761, 9996]"
120900,"[3838, 10440, 15464, 12268, 6965, 5847, 1785]"
120942,"[15915, 6809, 8391, 10942, 10440, 13915]"
120987,"[14580, 4495, 2823, 5315, 3384]"
121050,"[11749, 6686, 10119, 13865, 2954]"
121169,"[4533, 517, 12812, 9779, 1811, 10971, 4845, 4585, 13865]"
121559,"[10256, 973, 12268, 11018, 366, 7310]"
121615,"[2301, 1617, 4116, 2134, 13865, 6660, 14177, 140, 13223]"
121620,"[10440, 7829, 11118, 817]"
122306,"[12995, 14530, 11047]"
122339,"[3734, 16291, 3363, 1189, 1844, 8209, 13865, 6576, 9996, 13996]"
122509,"[10345, 8251, 8986, 6209, 1247, 3984, 6577, 8181, 10313, 3792]"
122704,"[14901, 9808, 11749, 10770, 8679]"
123098,[]
123162,"[12988, 8335, 5330, 11749]"
123315,"[10240, 16021, 12173, 6729, 10926, 12614, 11574, 4797, 9617, 1916]"
123341,"[11143, 2028, 7377, 7506, 9381, 7809, 12995, 2444, 4260, 1916]"
123615,"[15297, 1649, 12995]"
123860,"[6809, 3220, 5569, 1617, 9343, 4495, 5315, 3384]"
124007,"[9728, 8636, 12324, 9617, 4471, 3734, 16087, 12356, 14814, 1048]"
124124,"[14901, 8801, 12033, 10440, 1617, 9696]"
124160,"[6809, 1743, 9617, 8350, 4696, 4457, 13883, 16087, 14604, 7829]"
124259,"[4211, 14676, 9198, 12770, 6311, 14053, 8373, 4731, 6193, 2344]"
124794,[3742]
125037,"[15074, 3182, 11749, 7571, 6686]"
125149,"[15297, 5287, 9213, 6798, 8830, 4696, 5051, 682]"
125329,"[13865, 4000, 8350, 12702, 7626, 8489, 11382, 7731, 16382, 5424]"
125344,[]
125536,"[5569, 4457, 3182, 13763, 144, 1290, 7210, 3289, 16166, 899]"
125752,"[2237, 7400, 4142, 14095, 4151, 10440, 6561, 475]"
125926,"[4239, 10942, 8579, 6265, 12598]"
125928,"[8771, 6443, 5124, 676]"
126347,"[7571, 12841, 9342, 11494, 1105, 9617, 11112, 15266, 14317, 7444]"
126794,"[2722, 8612, 7106, 10119, 7626, 12501, 11312, 11790, 5411, 1819]"
126812,"[8350, 4689, 11790, 12133, 3693]"
127508,"[2650, 4495, 1998, 13475, 3935, 5693, 16043, 10884, 3734, 4143]"
127807,"[288, 144, 15297, 8986, 4515, 2954, 4689, 9817]"
128017,"[15848, 15646, 5964, 13104, 7210, 6915, 6219, 13865, 15422]"
128244,"[13913, 13915, 7597, 958, 4689, 7019, 2616, 5249, 9059, 7310]"
128320,"[15297, 1695, 8335, 12356, 5693]"
128329,"[3541, 11654, 1105, 8502, 10761, 16183, 14153, 13463, 15719, 3182]"
128474,"[12965, 7401, 1287, 10073, 10605]"
129061,"[281, 7845, 15603, 7310, 12133, 3693]"
129072,"[13865, 12133, 11081, 10287, 366, 144, 7308, 3587, 3182, 212]"
129549,"[14470, 10122, 6455, 4635, 6870]"
129807,"[16166, 11985, 10593, 8617, 5086, 9996]"
130288,"[3095, 1916, 13500, 12841, 7382, 1255, 11754, 1106, 3587, 12173]"
130773,"[13865, 14998, 7829, 14684]"
131157,"[2956, 12846, 218, 2556, 12421, 13325]"
131468,"[4685, 8199, 10515, 12204, 10942]"
131716,"[4495, 2823, 3773, 5315, 3384]"
131867,"[9103, 14563, 4436, 657, 7728, 11689, 2043, 9731, 7829, 2025]"
132031,"[11790, 6501, 3742, 10287, 14567, 6431, 1257, 8000, 16166, 14320]"
132136,"[14689, 3133, 15787, 3834, 5411]"
132149,"[1381, 15362, 1163, 6660, 3784]"
132378,"[13262, 11237]"
132763,"[10122, 13377, 10497, 16509, 10440]"
132911,"[14053, 2715, 15362, 6660, 3784]"
132929,"[5693, 11348, 3734, 9728, 13438]"
133037,"[16270, 6774, 12198, 9963, 13913, 4457, 7310, 11919, 366]"
133764,"[12974, 14025, 6162, 4754, 10440, 9728]"
134090,"[11827, 6965, 10073, 15422, 10605]"
134204,"[8437, 5693, 1844, 12775, 9728, 2043, 281, 15297, 12975]"
134875,"[561, 9937]"
135245,"[5411, 7582, 3006, 2534, 10440, 9728, 9817]"
135390,"[3509, 16422, 7343, 6328, 14703, 14163, 5434, 3873, 5808, 16456]"
135428,"[7444, 8639, 142, 12057, 11749, 14359]"
135603,[13223]
136110,"[3734, 13865, 561, 16086, 10440, 12324]"
136449,"[4685, 13583, 13865, 9103, 5434]"
136513,"[4907, 10903, 7460, 9728]"
136955,"[9728, 288, 7731, 3306, 1343, 15297, 14603, 15751, 6455, 13713]"
136992,"[517, 4457, 6155, 4696, 10440, 3223]"
137014,"[10440, 2780, 15237, 8011, 10464]"
137043,"[3076, 12173, 7626, 2975, 5015, 6210, 2954, 16249]"
137293,"[11275, 12173, 2887, 5287, 11919, 2720, 4151, 16228]"
137943,"[5051, 10073, 3095, 8386, 15615, 2483, 9433, 1443, 6809, 12149]"
138545,"[6577, 2722, 12702, 14264, 13791, 14812, 3012, 13867, 10440, 142]"
138838,"[13280, 6208, 8254, 4224, 13018]"
139618,"[4533, 1418, 7753, 4034, 9484, 7509, 9214, 10994, 4471, 15947]"
139833,"[2301, 9809, 14317, 4946, 13865]"
140427,"[1454, 3394, 9335, 15297, 1698, 6809, 10636]"
140470,"[1939, 13038, 5571, 8109, 15656, 14703, 15464, 11754, 7753, 8386]"
140789,"[5569, 12965, 13867, 16166, 12841, 7293]"
140917,"[10942, 274, 11348, 4774, 7382, 12848, 6219, 15464, 9728, 16166]"
141033,"[13867, 3931, 10761, 14500, 16166, 10440]"
141072,"[2956, 10440, 14422, 12841, 13865]"
141294,"[5650, 15221, 7102, 4436, 14422, 15297, 4475, 10761, 4116]"
141298,"[4962, 14086, 15266, 14443, 7582, 8986, 4475, 12544, 11083, 8694]"
141313,"[11749, 13763, 5325, 9689, 13058, 10593, 1978, 1107, 1287, 7417]"
141489,"[12259, 273, 13865, 3734, 14826, 1189, 1414, 13377, 14022]"
141592,"[4495, 7102]"
141970,"[7626, 734, 1819, 13865, 10772, 7102]"
142349,"[9728, 9169, 1916, 3411, 9996, 9118, 14159, 13350, 10214, 8203]"
142572,"[15297, 4754, 10440, 9728, 9817]"
142637,"[13058, 12974, 8134, 15362, 3130, 4448, 7571, 7597]"
142931,"[1290, 6738, 10772, 11216, 11110, 142, 8650, 14687]"
142984,"[15244, 5167, 15997, 3734, 8874]"
143040,"[7382, 13256, 3223, 12975, 15549]"
143082,"[1000, 4847, 11919, 15362, 1163, 6660, 3784]"
143132,"[2954, 849, 4685, 13262, 527, 15223, 916, 11985]"
143206,"[16166, 6162, 6965, 6106, 2379, 12228, 10440]"
143270,"[9728, 11458, 11661, 5669, 15297, 391, 14264, 15362, 16087]"
143311,"[1915, 14310, 1916, 16166, 4754, 10440, 9728, 9817]"
143437,"[11348, 9169, 13438, 9811, 10942, 10470, 8386, 111, 11749, 9964]"
143604,"[15297, 6844, 16484, 7102, 5142, 9385, 4030, 7107, 14662, 8776]"
143638,"[13099, 10214, 7582, 13865, 10073]"
143690,"[218, 14684, 12421, 5894, 7144]"
144397,"[12848, 4151, 1785]"
144422,"[758, 10878, 13159, 15362, 11985, 8437, 7626, 11348, 12324, 3734]"
144770,"[6774, 9927, 6738, 10942, 6470]"
145414,"[10053, 9091, 5087, 4457, 5266, 15297, 8489, 10440, 3842, 973]"
145433,"[517, 12848, 4151]"
145908,"[13865, 142, 10878, 14684]"
146049,"[8437, 9728, 3935, 10761]"
146216,"[11348, 945, 14470, 4635, 10801, 6870]"
146469,"[10517, 6387, 11899, 15297, 1698, 10636]"
146526,"[4718, 3935, 14530, 973]"
146717,"[3734, 13865, 12133, 8650]"
147102,[4151]
147167,"[2848, 682, 144, 15915, 10053, 9091, 12598, 5087, 9419, 1785]"
147441,"[12188, 8486, 12743, 7192, 9169, 7417, 182, 15297, 16086, 10440]"
147442,"[9696, 10898, 608, 849, 4201, 6323, 1916, 10440, 13753, 9817]"
147540,"[9342, 7417, 8386, 9506, 12974, 7582, 4024, 8437, 4393, 9728]"
147636,"[841, 8580, 4880, 10440, 4151, 2657, 10077, 9728, 1559, 11899]"
148182,[]
148261,"[13243, 3734, 2956, 11287, 13185, 13018, 9861, 9335, 11919, 12908]"
148331,"[1819, 5434, 3509, 14604, 16088, 16086, 10440, 13865, 12324]"
148639,[6646]
149155,"[3669, 142, 6295, 2722]"
149176,"[9728, 1132, 7308, 10440, 9817, 8011]"
149202,"[4905, 1505, 12356, 15297, 11118]"
149946,"[8986, 7829, 13223, 5716, 565, 7626, 1785, 4457]"
149996,"[9506, 1743, 3734, 6738, 14317, 8109, 12173, 1553, 1290, 8393]"
150232,"[4629, 2823, 11919, 2720, 4151]"
150247,"[3734, 1290, 512, 11237, 12324]"
150416,[]
150603,"[15297, 7417, 7134, 3784]"
150810,"[9728, 5149, 5716, 3784, 1785, 4457, 970, 8337]"
150885,"[5755, 11756, 4260, 2625, 9809, 16021, 3006, 11749, 10214, 8437]"
151029,"[7626, 7210, 1819, 14317, 5087, 9728, 13104, 9617, 6219]"
151106,"[5411, 11985, 5424, 10665, 9342, 9728, 7571, 16270, 3182, 5693]"
151412,"[3784, 6265]"
151633,"[13545, 12623, 1337, 3734, 6265, 12598]"
152106,"[12268, 12965, 4475, 8980, 9851]"
152120,"[8430, 4417, 15915, 8617, 6647, 12060, 14361, 2619, 7102, 7444]"
152888,"[12356, 10440, 4774, 10558, 13865, 6444]"
153002,"[8636, 9728, 15297, 14272, 12133, 8874, 8650, 14687]"
153008,"[4495, 2823, 3773, 5315, 3384]"
153053,"[7401, 1287, 142, 10878, 3784]"
153071,"[3541, 8254, 9728, 14210, 16043, 9950, 16270, 6774, 12743, 4718]"
153267,"[3935, 5754, 10942, 14317, 6561, 6126, 10440, 3223]"
153559,"[13865, 6660, 14177, 12995, 2956, 11348, 140, 13223]"
153606,"[16016, 4495, 1325, 15297, 4457]"
154343,"[10201, 15297, 12259, 5315, 3384]"
154391,"[366, 11237, 2100, 10440, 9817, 12324]"
154701,"[13865, 7102, 7571, 12908, 9728]"
154804,"[10770, 11730, 9817, 11310, 13865, 142, 6660, 14215, 8650, 16346]"
155198,"[6561, 10786, 15656, 16499, 4754, 10440, 9728, 9817]"
155344,"[7571, 3182, 14689, 142, 6577, 14619, 12965, 13867, 7582, 7460]"
155415,"[8636, 11228, 16228, 4239, 11237]"
155710,"[4495, 4457, 11029, 9381, 3734, 3031]"
155994,"[4457, 144, 15297, 8612, 12250, 4976, 7401, 3449, 9817]"
156135,[]
156166,"[4239, 10942, 8579, 6265, 12598]"
156472,"[1106, 9103, 6915, 11919, 4151, 16228]"
156548,"[2954, 3449, 11933, 8134]"
156628,"[10515, 9335, 12204, 13104, 10942]"
156672,"[11769, 12982, 2942, 3182, 7829, 14982, 4422, 3784, 8617, 11864]"
156788,"[8636, 11790, 4237, 7310, 366]"
157036,"[9728, 3734, 9617, 5894, 2780, 1287, 8011]"
157085,"[10122, 13377, 10497, 16509, 10440]"
157804,"[13463, 4475, 10761, 85, 3182, 3404, 11985, 3474, 2392, 7582]"
158066,"[8143, 13865, 14310, 8181, 3734, 9728, 5693, 15999, 10440]"
158506,"[12147, 5589, 14841, 1107, 4754, 10440, 9728, 9817]"
158597,"[4689, 13865, 14841, 10074, 3734, 7582, 1287, 6948, 6384, 12259]"
158661,"[3622, 8986, 16415, 3800, 14315, 2043, 14961, 10240, 7793, 14641]"
158724,"[3553, 1000, 8821, 12908, 10440]"
158803,"[13865, 12147, 8821, 9728, 14841, 2220, 10881, 11516, 10058, 4946]"
159011,"[8636, 3734, 288, 10198, 13038, 7676, 15297, 973, 3693]"
159031,"[15297, 1649, 12995, 676]"
159064,"[7210, 13915, 7582, 3978, 565]"
159515,"[4151, 14238, 14378, 11345, 3134, 3693, 12421, 7144, 9728]"
159681,"[6033, 3006, 9950, 8237, 16270, 14703]"
160092,"[5754, 4696, 2483, 13424, 14648, 16107, 10214, 8254, 6267, 11237]"
160116,"[1978, 11790, 1700, 4151, 7026]"
160245,"[14053, 6192, 4457, 1197, 3006, 334, 12988, 8391, 16378, 15997]"
160247,"[7950, 13865, 9844, 6649, 6162]"
160465,"[15014, 11769, 13865, 4495, 10119, 10440]"
160560,"[10761, 12981, 14891, 11237, 8437, 5693, 8386, 274, 10755, 2591]"
160669,"[4239, 10942, 8579, 6265, 12598]"
160943,"[8181, 12965, 6402, 6200, 3190, 9314, 5894, 4740, 5424, 8606]"
161322,"[6455, 14916, 7571, 9950, 8140]"
161378,"[1304, 10119, 10440, 2025, 13915]"
161510,"[9900, 10240, 1700, 7026, 12324]"
161532,"[15297, 14317, 5873, 7417, 3784, 4209, 9728]"
161927,"[16244, 334, 12785, 7417, 13243, 11756, 4401, 12173]"
162546,"[15074, 6738, 5669, 13865, 6219, 9617, 5589, 14841]"
162563,"[5023, 14619, 16357, 5411, 7582, 9506, 565, 3182, 5936, 15074]"
162647,"[15947, 9728, 13865, 9062, 15521, 12452, 8636, 2816, 10881, 15549]"
163072,"[7192, 13867, 931, 13243, 9506, 5411, 15266, 12225]"
163183,"[8636, 1978, 682, 1107, 11057, 5693]"
163200,[]
163450,"[1553, 281, 12623, 8821, 10942, 8656, 4905]"
163778,"[13865, 12981, 12173, 1290, 3163, 3734, 5803, 8437, 2956]"
163922,"[8051, 6809, 5411, 5569, 4436]"
164042,"[14683, 2720, 4457, 14317, 13865]"
164097,"[14846, 9851, 10440, 13865, 6443]"
164773,[1819]
164940,"[9208, 8252, 561, 13865, 10440, 1325]"
165162,"[15362, 16087, 14264, 10942, 8579, 6265, 12598]"
165246,"[334, 4685, 9335, 12204, 10942]"
165585,"[14006, 4155, 10440, 8980, 3734, 13865, 12268, 3352, 4239, 6222]"
165614,"[14242, 3587, 11754, 1785, 16166, 144, 9752, 14317]"
165680,"[1000, 12869, 8618, 8891, 11919, 10440, 16228]"
166017,"[3734, 12118, 10942, 8579, 6265, 12598]"
166056,"[4457, 12995, 9298, 10440, 2780]"
166147,"[15297, 3734, 1700, 7026]"
166576,"[1287, 7401, 8636, 8252, 2887, 9728]"
166807,"[3734, 14916, 12275, 8252, 13199]"
166958,"[7571, 12974, 8134, 7597, 3550, 10214]"
167063,"[14581, 2483, 6561, 14512, 5047, 16422, 10440, 3509]"
167261,"[16064, 1443, 16166, 8617, 5086]"
167267,"[14200, 4116, 334, 140, 13915, 4773, 14942]"
167806,"[9728, 14681, 10122, 13377, 10440]"
168256,"[13087, 11985, 7626, 10971, 14915, 1290, 11348, 15297, 2657, 8320]"
168276,"[13865, 14413, 4237, 10878, 10496, 9391, 12849, 4979, 14153, 5533]"
168665,"[3833, 13865, 4151, 5315, 3384]"
168678,"[7144, 1844, 5266, 4946, 3693, 15014, 15715]"
169059,"[4266, 6273, 7626, 13865, 15464]"
169247,"[10440, 2657, 11310, 5411, 11919, 9728, 12242, 3130, 1418, 13018]"
169415,"[10605, 9728, 10440, 4436]"
169448,"[366, 12173, 8741, 12623, 9342, 9728, 7829, 8419, 6219, 16382]"
169619,"[10440, 9617, 10942, 7626, 142]"
169650,"[13650, 5434, 15580, 11237, 14910, 13377, 14159, 16270, 11664, 13104]"
169807,"[4457, 8639, 5424, 13865, 8636, 7676, 8617, 10240, 4495, 9728]"
169842,"[288, 10440, 11118]"
170123,"[9996, 1785, 8036, 142, 6646, 12259, 9728, 12324, 10768]"
170597,"[1168, 1916, 12356, 2025, 1785, 4457]"
170623,"[1381, 15362, 1163, 6660, 3784]"
170929,"[4740, 3182, 6774, 1267, 10605]"
171654,"[12446, 5755, 13223, 111, 13865, 10440, 8618]"
171724,"[11985, 3784, 2954, 11933, 8134, 3363, 2965]"
172289,[]
172524,"[14317, 5693, 10772, 9728, 1916, 15362, 14703]"
172756,"[9728, 4754, 10440, 9817]"
172775,"[7401, 1553, 3095, 682, 3006, 11348, 2171, 11885, 7582, 6774]"
172862,"[3834, 6162, 6661, 9617, 7210, 12299, 10440, 142, 2657]"
172900,"[11348, 8252, 13199, 10240, 3380, 7019, 8923]"
173022,"[4495, 2823, 3773, 15297, 3384]"
173046,[3734]
173517,"[15297, 12995, 676]"
173684,[]
174640,"[9132, 11754, 8896, 13865, 8727, 11749, 3734, 11919, 12965, 15464]"
174950,"[1844, 9728]"
174976,"[12659, 12173, 10440, 10558, 13865]"
175020,"[13865, 4471, 4034, 3935, 10083, 4436, 13087, 7968, 288, 14317]"
175187,"[4457, 7102, 4448, 14846, 10440, 13865, 6443]"
175343,"[15297, 14697, 4151, 2237, 11237, 12204, 4457, 9222, 5633, 1465]"
175416,"[12537, 12259, 11237, 12846, 8227, 2940]"
175748,"[10122, 13377, 10497, 16509, 10440]"
175890,"[13545, 13865, 923, 14361]"
175933,"[6455, 10801, 6870, 9335, 10942]"
176092,"[175, 8036, 15021, 10942, 8579, 6265, 12598]"
177183,"[3984, 11756, 3182, 144]"
177264,"[10122, 4151, 10497, 16509, 10440]"
177924,"[2954, 7310, 12908, 1915, 3734, 3345, 8386]"
178517,"[11188, 5589, 6162, 4754, 10440, 9728, 9817]"
178671,"[1844, 4457, 11749, 14689, 16166, 3182, 7460, 9728]"
178819,"[1785, 1267, 13915, 12268, 11790, 16447, 13018]"
179133,"[9844, 13865, 6649, 6162, 5171, 14726, 459]"
179135,"[3006, 7827, 3587, 12988, 16270, 9950, 13622, 11985, 13159, 11911]"
179435,"[4905, 12356, 8335, 10440, 11769]"
179451,"[144, 14242, 7389, 12173, 4807, 12438, 7612, 6870]"
179943,"[1418, 4979, 15645, 15719, 5792, 2741, 10636, 10801, 9059, 6870]"
180070,"[10876, 8581, 676, 15297, 11074, 6447, 12093, 10440, 12841, 7210]"
180404,"[142, 6162, 6447, 2722, 9059, 10761, 11754, 8373]"
180440,"[3734, 16064, 10881, 15297, 13865, 9335, 12701, 7417]"
180603,"[11790, 6774, 12965, 6501, 2954, 13087, 10214, 11769, 8679, 12620]"
180892,"[10796, 1819, 15404, 2496, 13865, 9335, 8893, 14530, 7651]"
180910,"[4689, 12133, 12965, 3693, 9327]"
181100,[]
181201,"[4696, 11275, 760, 13865, 15297, 15060]"
181469,"[13191, 9728, 416, 14304, 7745, 5023, 2956, 15074, 11348, 8801]"
181567,"[8254, 4718, 9169, 13865, 12849, 5754]"
181620,"[9728, 1244, 14681, 15411, 14928, 6443]"
181912,"[1337, 6404, 9728, 2981, 8181, 9681, 11578, 10351, 6455, 13159]"
181991,"[2954, 7102, 6195, 3984, 6577]"
181992,"[13913, 2171, 4539, 11458, 973, 5569, 9506, 12129, 13018, 9851]"
182130,"[13038, 15297, 7582, 8636, 1962, 16447, 7417, 12965, 4237]"
182236,"[10122, 13377, 4151, 16509, 10440]"
183017,"[517, 13250]"
183051,"[3734, 8874, 10464, 10440, 3363, 2965]"
183685,"[15266, 9506, 2402, 13851, 12356, 9342, 11494, 4223, 3768, 6219]"
184499,"[4239, 10942, 8579, 6265, 12598]"
184609,"[13583, 9103, 10801, 6870, 5434]"
184613,"[13865, 13463, 3182]"
184617,"[11237, 13223, 142, 517, 9091, 2016, 12743, 5695, 13250, 10440]"
184667,"[3734, 3935, 5315, 3384]"
184715,"[1290, 13865, 16373, 9335, 2924, 6809]"
185005,"[4754, 10440, 9728, 9817]"
185278,"[9728, 14681, 288, 3306, 15297, 14603, 6455, 13713, 15751]"
185281,"[3734, 16088, 16064, 10477, 9335]"
185300,"[15266, 13104, 9927, 6738, 6470]"
185566,"[3734, 13867, 11756, 3784, 11539]"
186105,"[10942, 11885, 881, 4880, 1244, 7102, 14053, 4151, 10219, 13300]"
186162,"[7614, 9714, 11749, 7394, 1916, 10440, 13915]"
186172,"[4239, 10942, 8579, 6265, 12598]"
186287,"[10440, 9728, 10676, 2758, 15160, 1418, 2220, 4689, 6770, 5047]"
186297,"[11204, 13955, 10219, 15297, 10440, 7460, 3363, 12324]"
186560,"[14901, 11749, 10770, 14823, 1168, 6162, 4581]"
186567,"[4457, 6646, 7310, 7545, 10983, 13655, 13789, 15297, 12201, 14982]"
186585,"[3734, 10440, 9817, 13865, 7192]"
186690,[]
187396,"[13610, 13159, 6404, 6785, 1553, 14264]"
187411,"[5754, 8821, 8980, 10942, 11844, 9728, 13980, 12615, 8650, 6351]"
187810,"[1381, 15362, 1163, 6660, 3784]"
187942,"[10942, 6265, 12598, 13915]"
188010,"[1381, 15362, 1163, 6660, 3784]"
188100,"[12173, 10440, 1381, 4151, 12080]"
188395,"[15365, 7417, 142]"
188408,"[14415, 3734, 15266, 13865, 14317, 3384, 9288, 12590, 5536, 9381]"
188792,"[16166, 15845, 7401, 6809, 1000, 12268, 11756, 16447]"
189096,"[14431, 13389, 6267, 15297, 13865, 12356, 8251, 9817, 7597, 7026]"
189819,"[10287, 125, 10323, 3509, 6089, 5051, 14320, 8000, 16166, 1257]"
190386,"[7310, 15915, 1819, 2722, 3734, 512, 9817]"
190705,"[8636, 11228, 16228, 4239, 11237]"
190711,"[2722, 1106, 10676, 12173, 9281, 13020, 8821, 1290, 16166, 2279]"
190729,"[14901, 4239, 8986, 14245, 13223, 3734, 15983, 12619, 11275, 7793]"
190810,"[12268, 4475, 16055, 4361, 13865]"
191155,"[10122, 13377, 4151, 16509, 10440]"
191254,[]
191413,"[3587, 11985, 9169, 9963, 11911]"
191524,"[15942, 3475, 3448, 6210, 5873, 14421]"
191648,[3742]
192390,"[15648, 5732, 1517, 7102, 5325, 657, 11985, 2954]"
192534,[8199]
192949,"[14414, 10878, 10335, 4696, 15362, 6660, 3784]"
194613,"[12356, 7626, 13545, 923, 14361]"
194707,"[7420, 354, 3734, 10770, 15266, 8636]"
194838,"[8636, 11118, 6945]"
194940,"[1553, 6044, 12984, 4942, 3669, 1819, 5087, 4807, 14141, 5589]"
195030,"[4565, 7571, 11790, 10119, 5051, 11919, 6220, 16442, 4151, 10440]"
195107,"[2301, 3734, 9809, 7386, 4946]"
195147,"[3734, 12096, 15297, 1700, 7026]"
